c CS 4.6
c Commercial use requires a licence
c contact igsys@eclipse.net
c
c nodes:              82     arcs:              384
f       3      78          0
f       3      39          0
f       3      79          0
f       3      40          0
f       3      80          0
f       3      41          0
f       3      42          0
f       3      81          0
f       3       7          0
f       3      27          0
f       3      52          0
f       3      17          0
f       3      63          0
f       3      18          0
f       3      35          0
f       3      75          0
f       3      26          0
f       3      47          0
f       3      25          1
f       4       8          0
f       4       9          0
f       4      54          0
f       4      59          0
f       4      14          0
f       4      80          0
f       4      68          0
f       4      65          0
f       4      56          0
f       4      16          0
f       4      73          0
f       4      19          0
f       4      71          0
f       4      20          0
f       4      21          0
f       4      22          0
f       4      23          0
f       4      78          0
f       4      33          0
f       4      38          0
f       4      39          0
f       4      42          0
f       4      13          0
f       4      77          0
f       4      45          0
f       4      47          0
f       4      15          0
f       4      79          0
f       4      58          0
f       4      81          0
f       4      50          0
f       4      53          0
f       4      11          0
f       4      24          0
f       4      25          0
f       4      26          0
f       4      29          0
f       4      37          0
f       4      55          0
f       4      60          0
f       4      41          0
f       4      64          0
f       4      67          0
f       4      34          0
f       4      10          0
f       4       6          0
f       4      70          0
f       4      44          0
f       4      75          0
f       4      76          0
f       4      62          0
f       4      74          0
f       4      61          0
f       4      69          0
f       4       7          0
f       4      72          0
f       4      57          0
f       4      46          0
f       4      27          0
f       4      28          0
f       4      51          0
f       4      30          0
f       4      31          0
f       4      32          0
f       4      12          0
f       4      52          0
f       4      35          0
f       4      36          0
f       4      49          0
f       4      63          0
f       4      17          0
f       4      40          0
f       4      66          0
f       4      48          0
f       4      18          1
f       4      43          0
f       5      58          0
f       5      61          0
f       5      64          0
f       5      68          0
f       5      71          0
f       5      66          0
f       5      69          0
f       5      73          0
f       5      76          0
f       5      78          0
f       5      72          0
f       5      81          0
f       5      79          0
f       5       8          0
f       5      67          0
f       5      33          0
f       5       6          0
f       5      23          0
f       5      28          0
f       5      11          0
f       5      53          0
f       5       9          0
f       5      13          0
f       5      41          0
f       5      16          0
f       5      43          0
f       5      48          0
f       5      21          0
f       5      12          0
f       5      24          0
f       5      74          0
f       5      29          0
f       5      14          0
f       5      31          0
f       5      19          0
f       5      36          0
f       5      62          0
f       5      15          0
f       5      22          0
f       5      38          0
f       5      32          0
f       5      10          0
f       5      56          0
f       5      30          0
f       5      34          0
f       5      44          0
f       5      37          0
f       5      46          0
f       5      70          0
f       5      39          0
f       5      77          0
f       5      42          0
f       5      49          0
f       5      65          0
f       5      80          0
f       5      51          0
f       5      59          0
f       5      45          0
f       5      20          0
f       5      54          0
f       5      50          0
f       5      57          0
f       5      55          0
f       5      60          0
f       5      40          0
f       5      35          0
f       5      17          0
f       5      27          0
f       5      63          0
f       5      52          0
f       5      75          0
f       5       7          0
f       5      18          0
f       5      47          1
f       5      26          0
f       5      25          0
f       6       1          0
f       7       1          0
f       8       1          0
f       9       1          0
f      10       1          0
f      11       1          0
f      12       1          0
f      13       1          0
f      14       1          0
f      15       1          0
f      16       1          0
f      17       1          0
f      18       1          1
f      19       1          0
f      20       1          0
f      21       1          0
f      22       1          0
f      23       1          0
f      24       1          0
f      25       1          1
f      26       1          1
f      27       1          0
f      28       1          0
f      29       1          0
f      30       1          0
f      31       1          0
f      32       1          0
f      33       1          0
f      34       1          0
f      35       1          0
f      36       1          0
f      37       1          0
f      38       1          0
f      39       1          0
f      40       1          0
f      41       1          0
f      42       1          0
f      43       1          0
f      44       1          0
f      45       1          0
f      46       1          0
f      47       1          1
f      48       1          0
f      49       1          0
f      50       1          0
f      51       1          0
f      52       1          0
f      53       1          0
f      54       1          0
f      55       1          0
f      56       1          0
f      57       1          0
f      58       1          0
f      59       1          0
f      60       1          0
f      61       1          0
f      62       1          0
f      63       1          0
f      64       1          0
f      65       1          0
f      66       1          0
f      67       1          0
f      68       1          0
f      69       1          0
f      70       1          0
f      71       1          0
f      72       1          0
f      73       1          0
f      74       1          0
f      75       1          0
f      76       1          0
f      77       1          0
f      78       1          0
f      79       1          0
f      80       1          0
f      81       1          0
c
