c CS 4.6
c Commercial use requires a licence
c contact igsys@eclipse.net
c
c nodes:              80     arcs:             1595
f       4      73          0
f       4      53          0
f       4      74          0
f       4      55          0
f       4      45          0
f       4      46          0
f       4      67          0
f       4      43          0
f       4      64          0
f       4      40          0
f       4      62          0
f       4      75          0
f       4      79          0
f       4      76          0
f       4      61          0
f       4      78          0
f       4      68          0
f       4      42          0
f       4      54          0
f       4      50          0
f       4      66          0
f       4      41          0
f       4      59          1
f       5      67          0
f       5      48          0
f       5      52          0
f       5      75          0
f       5      79          0
f       5      40          0
f       5      61          0
f       5      43          0
f       5      68          0
f       5      49          0
f       5      50          0
f       5      51          0
f       5      45          0
f       5      71          0
f       5      72          0
f       5      54          0
f       5      55          0
f       5      76          0
f       5      77          0
f       5      56          0
f       5      78          0
f       5      57          0
f       5      58          0
f       5      59          0
f       5      39          0
f       5      60          0
f       5      47          0
f       5      41          0
f       5      62          0
f       5      42          0
f       5      63          0
f       5      66          0
f       5      69          0
f       5      65          0
f       5      44          0
f       5      46          0
f       5      74          0
f       5      73          0
f       5      70          1
f       5      64          0
f       5      53          0
f       6      66          0
f       6      67          0
f       6      68          0
f       6      48          0
f       6      50          0
f       6      52          0
f       6      54          0
f       6      75          0
f       6      76          0
f       6      55          0
f       6      78          0
f       6      79          0
f       6      40          0
f       6      59          0
f       6      41          0
f       6      61          0
f       6      42          0
f       6      43          0
f       6      74          0
f       6      45          0
f       6      70          0
f       6      49          0
f       6      51          0
f       6      73          0
f       6      62          0
f       6      53          0
f       6      64          0
f       6      65          0
f       6      47          0
f       6      60          0
f       6      69          0
f       6      46          0
f       6      71          0
f       6      44          0
f       6      72          0
f       6      39          0
f       6      63          0
f       6      77          0
f       6      57          0
f       6      56          0
f       6      58          1
f       7      47          0
f       7      71          0
f       7      40          0
f       7      48          0
f       7      69          0
f       7      67          0
f       7      50          0
f       7      72          0
f       7      46          0
f       7      52          0
f       7      74          0
f       7      54          0
f       7      55          0
f       7      75          0
f       7      56          0
f       7      76          0
f       7      57          0
f       7      77          0
f       7      58          0
f       7      78          0
f       7      79          0
f       7      59          0
f       7      60          0
f       7      39          0
f       7      61          0
f       7      68          0
f       7      41          0
f       7      63          0
f       7      42          0
f       7      43          0
f       7      44          0
f       7      66          0
f       7      51          0
f       7      70          0
f       7      64          0
f       7      53          0
f       7      62          0
f       7      49          0
f       7      73          0
f       7      45          0
f       7      65          1
f       8      68          0
f       8      48          0
f       8      50          0
f       8      51          0
f       8      52          0
f       8      54          0
f       8      75          0
f       8      55          0
f       8      76          0
f       8      78          0
f       8      79          0
f       8      59          0
f       8      40          0
f       8      61          0
f       8      41          0
f       8      62          0
f       8      42          0
f       8      43          0
f       8      66          0
f       8      67          0
f       8      49          0
f       8      39          0
f       8      73          0
f       8      74          0
f       8      53          0
f       8      70          0
f       8      64          0
f       8      44          0
f       8      65          0
f       8      69          0
f       8      45          0
f       8      77          0
f       8      46          0
f       8      63          0
f       8      72          0
f       8      57          0
f       8      58          0
f       8      56          0
f       8      71          0
f       8      47          0
f       8      60          1
f       9      48          0
f       9      50          0
f       9      52          0
f       9      54          0
f       9      75          0
f       9      76          0
f       9      59          0
f       9      40          0
f       9      78          0
f       9      61          0
f       9      79          0
f       9      41          0
f       9      42          0
f       9      43          0
f       9      66          0
f       9      67          0
f       9      68          0
f       9      51          0
f       9      70          0
f       9      73          0
f       9      53          0
f       9      62          0
f       9      71          0
f       9      74          0
f       9      64          0
f       9      65          0
f       9      49          0
f       9      55          0
f       9      45          0
f       9      47          0
f       9      60          0
f       9      72          0
f       9      44          0
f       9      69          0
f       9      46          0
f       9      63          0
f       9      58          0
f       9      56          0
f       9      57          1
f       9      39          0
f       9      77          0
f      10      70          0
f      10      71          0
f      10      72          0
f      10      53          0
f      10      74          0
f      10      77          0
f      10      56          0
f      10      57          0
f      10      58          0
f      10      60          0
f      10      39          0
f      10      63          0
f      10      44          0
f      10      46          0
f      10      47          0
f      10      69          0
f      10      49          0
f      10      73          0
f      10      59          0
f      10      51          0
f      10      40          0
f      10      62          0
f      10      42          0
f      10      76          0
f      10      64          0
f      10      55          0
f      10      65          0
f      10      66          0
f      10      45          0
f      10      68          0
f      10      78          0
f      10      41          0
f      10      75          0
f      10      50          0
f      10      67          0
f      10      52          0
f      10      43          0
f      10      48          0
f      10      54          0
f      10      61          0
f      10      79          1
f      11      50          0
f      11      52          0
f      11      75          0
f      11      54          0
f      11      76          0
f      11      78          0
f      11      79          0
f      11      59          0
f      11      40          0
f      11      61          0
f      11      41          0
f      11      42          0
f      11      43          0
f      11      66          0
f      11      67          0
f      11      68          0
f      11      48          0
f      11      60          0
f      11      51          0
f      11      72          0
f      11      62          0
f      11      63          0
f      11      55          0
f      11      65          0
f      11      71          0
f      11      45          0
f      11      47          0
f      11      49          0
f      11      77          0
f      11      39          0
f      11      73          0
f      11      58          0
f      11      56          0
f      11      74          0
f      11      64          0
f      11      57          0
f      11      70          0
f      11      53          0
f      11      44          0
f      11      46          1
f      11      69          0
f      12      72          0
f      12      77          0
f      12      56          0
f      12      57          0
f      12      58          0
f      12      60          0
f      12      39          0
f      12      63          0
f      12      46          0
f      12      47          0
f      12      71          0
f      12      73          0
f      12      53          0
f      12      74          0
f      12      40          0
f      12      62          0
f      12      43          0
f      12      64          0
f      12      44          0
f      12      65          0
f      12      45          0
f      12      55          0
f      12      67          0
f      12      51          0
f      12      49          0
f      12      69          0
f      12      70          0
f      12      52          0
f      12      61          0
f      12      68          0
f      12      42          0
f      12      48          0
f      12      76          0
f      12      78          0
f      12      75          0
f      12      79          0
f      12      66          0
f      12      59          0
f      12      54          0
f      12      41          0
f      12      50          1
f      13      52          0
f      13      75          0
f      13      54          0
f      13      55          0
f      13      76          0
f      13      78          0
f      13      79          0
f      13      59          0
f      13      61          0
f      13      40          0
f      13      41          0
f      13      42          0
f      13      62          0
f      13      43          0
f      13      66          0
f      13      67          0
f      13      68          0
f      13      48          0
f      13      50          0
f      13      51          0
f      13      74          0
f      13      58          0
f      13      53          0
f      13      64          0
f      13      65          0
f      13      44          0
f      13      73          0
f      13      45          0
f      13      46          0
f      13      39          0
f      13      69          0
f      13      56          0
f      13      49          0
f      13      70          0
f      13      77          0
f      13      57          0
f      13      63          0
f      13      60          0
f      13      72          0
f      13      47          0
f      13      71          1
f      14      56          0
f      14      57          0
f      14      58          0
f      14      39          0
f      14      60          0
f      14      63          0
f      14      47          0
f      14      71          0
f      14      72          0
f      14      74          0
f      14      75          0
f      14      40          0
f      14      62          0
f      14      77          0
f      14      43          0
f      14      64          0
f      14      44          0
f      14      65          0
f      14      45          0
f      14      46          0
f      14      67          0
f      14      48          0
f      14      49          0
f      14      69          0
f      14      70          0
f      14      53          0
f      14      51          0
f      14      52          0
f      14      73          0
f      14      54          0
f      14      61          0
f      14      55          0
f      14      50          0
f      14      41          0
f      14      79          0
f      14      68          0
f      14      78          0
f      14      66          0
f      14      76          1
f      14      42          0
f      14      59          0
f      15      60          0
f      15      47          0
f      15      71          0
f      15      56          0
f      15      77          0
f      15      57          0
f      15      58          0
f      15      78          0
f      15      59          0
f      15      79          0
f      15      54          0
f      15      39          0
f      15      61          0
f      15      40          0
f      15      41          0
f      15      42          0
f      15      63          0
f      15      43          0
f      15      44          0
f      15      66          0
f      15      67          0
f      15      68          0
f      15      46          0
f      15      75          0
f      15      69          0
f      15      76          0
f      15      48          0
f      15      50          0
f      15      72          0
f      15      52          0
f      15      74          0
f      15      53          0
f      15      55          0
f      15      62          0
f      15      51          0
f      15      73          0
f      15      65          0
f      15      70          0
f      15      64          0
f      15      45          1
f      15      49          0
f      16      76          0
f      16      79          0
f      16      59          0
f      16      40          0
f      16      61          0
f      16      41          0
f      16      43          0
f      16      66          0
f      16      67          0
f      16      48          0
f      16      50          0
f      16      52          0
f      16      75          0
f      16      54          0
f      16      62          0
f      16      42          0
f      16      63          0
f      16      65          0
f      16      45          0
f      16      55          0
f      16      68          0
f      16      47          0
f      16      49          0
f      16      56          0
f      16      51          0
f      16      71          0
f      16      72          0
f      16      60          0
f      16      78          0
f      16      70          0
f      16      77          0
f      16      58          0
f      16      64          0
f      16      39          0
f      16      73          0
f      16      74          0
f      16      53          0
f      16      57          0
f      16      46          0
f      16      69          1
f      16      44          0
f      17      56          0
f      17      77          0
f      17      57          0
f      17      58          0
f      17      60          0
f      17      39          0
f      17      63          0
f      17      44          0
f      17      46          0
f      17      47          0
f      17      69          0
f      17      71          0
f      17      72          0
f      17      43          0
f      17      64          0
f      17      78          0
f      17      65          0
f      17      45          0
f      17      67          0
f      17      68          0
f      17      40          0
f      17      49          0
f      17      70          0
f      17      51          0
f      17      62          0
f      17      52          0
f      17      53          0
f      17      73          0
f      17      74          0
f      17      55          0
f      17      66          0
f      17      48          0
f      17      42          0
f      17      50          0
f      17      59          0
f      17      75          0
f      17      41          0
f      17      76          0
f      17      61          0
f      17      79          0
f      17      54          1
f      18      79          0
f      18      40          0
f      18      61          0
f      18      41          0
f      18      43          0
f      18      67          0
f      18      48          0
f      18      50          0
f      18      52          0
f      18      75          0
f      18      54          0
f      18      42          0
f      18      59          0
f      18      66          0
f      18      60          0
f      18      45          0
f      18      68          0
f      18      47          0
f      18      49          0
f      18      71          0
f      18      78          0
f      18      72          0
f      18      51          0
f      18      57          0
f      18      62          0
f      18      63          0
f      18      58          0
f      18      76          0
f      18      55          0
f      18      56          0
f      18      73          0
f      18      39          0
f      18      64          0
f      18      46          0
f      18      65          0
f      18      69          0
f      18      77          0
f      18      53          0
f      18      44          0
f      18      70          0
f      18      74          1
f      19      40          0
f      19      47          0
f      19      71          0
f      19      52          0
f      19      79          0
f      19      41          0
f      19      61          0
f      19      42          0
f      19      63          0
f      19      43          0
f      19      44          0
f      19      46          0
f      19      66          0
f      19      67          0
f      19      68          0
f      19      58          0
f      19      69          0
f      19      48          0
f      19      50          0
f      19      59          0
f      19      72          0
f      19      60          0
f      19      74          0
f      19      75          0
f      19      54          0
f      19      39          0
f      19      55          0
f      19      76          0
f      19      56          0
f      19      77          0
f      19      57          0
f      19      78          0
f      19      70          0
f      19      62          0
f      19      51          0
f      19      64          0
f      19      45          0
f      19      53          0
f      19      49          0
f      19      65          0
f      19      73          1
f      20      59          0
f      20      61          0
f      20      40          0
f      20      41          0
f      20      42          0
f      20      43          0
f      20      66          0
f      20      67          0
f      20      48          0
f      20      68          0
f      20      50          0
f      20      52          0
f      20      75          0
f      20      54          0
f      20      76          0
f      20      78          0
f      20      79          0
f      20      47          0
f      20      49          0
f      20      70          0
f      20      64          0
f      20      51          0
f      20      71          0
f      20      73          0
f      20      53          0
f      20      74          0
f      20      65          0
f      20      62          0
f      20      55          0
f      20      45          0
f      20      46          0
f      20      72          0
f      20      44          0
f      20      63          0
f      20      69          0
f      20      60          0
f      20      56          0
f      20      58          0
f      20      39          1
f      20      77          0
f      20      57          0
f      21      78          0
f      21      40          0
f      21      41          0
f      21      59          0
f      21      79          0
f      21      61          0
f      21      42          0
f      21      43          0
f      21      48          0
f      21      66          0
f      21      67          0
f      21      68          0
f      21      50          0
f      21      52          0
f      21      54          0
f      21      55          0
f      21      75          0
f      21      76          0
f      21      65          0
f      21      49          0
f      21      69          0
f      21      51          0
f      21      70          0
f      21      62          0
f      21      53          0
f      21      44          0
f      21      45          0
f      21      73          0
f      21      74          0
f      21      64          0
f      21      71          0
f      21      39          0
f      21      47          0
f      21      77          0
f      21      60          0
f      21      56          0
f      21      58          0
f      21      57          0
f      21      46          0
f      21      72          0
f      21      63          1
f      22      56          0
f      22      57          0
f      22      58          0
f      22      60          0
f      22      63          0
f      22      47          0
f      22      71          0
f      22      72          0
f      22      75          0
f      22      40          0
f      22      79          0
f      22      61          0
f      22      43          0
f      22      74          0
f      22      44          0
f      22      45          0
f      22      64          0
f      22      46          0
f      22      65          0
f      22      48          0
f      22      67          0
f      22      49          0
f      22      69          0
f      22      70          0
f      22      77          0
f      22      52          0
f      22      53          0
f      22      39          0
f      22      73          0
f      22      54          0
f      22      50          0
f      22      51          0
f      22      59          0
f      22      62          0
f      22      66          0
f      22      55          0
f      22      41          0
f      22      76          0
f      22      42          0
f      22      68          0
f      22      78          1
f      23      71          0
f      23      53          0
f      23      72          0
f      23      73          0
f      23      74          0
f      23      56          0
f      23      57          0
f      23      77          0
f      23      39          0
f      23      58          0
f      23      60          0
f      23      44          0
f      23      63          0
f      23      64          0
f      23      65          0
f      23      46          0
f      23      47          0
f      23      69          0
f      23      70          0
f      23      55          0
f      23      42          0
f      23      62          0
f      23      76          0
f      23      45          0
f      23      78          0
f      23      66          0
f      23      68          0
f      23      49          0
f      23      50          0
f      23      59          0
f      23      51          0
f      23      41          0
f      23      61          0
f      23      67          0
f      23      52          0
f      23      79          0
f      23      54          0
f      23      43          0
f      23      40          0
f      23      75          0
f      23      48          1
f      24      69          0
f      24      70          0
f      24      71          0
f      24      53          0
f      24      72          0
f      24      73          0
f      24      74          0
f      24      56          0
f      24      57          0
f      24      77          0
f      24      39          0
f      24      58          0
f      24      60          0
f      24      44          0
f      24      63          0
f      24      64          0
f      24      65          0
f      24      46          0
f      24      47          0
f      24      51          0
f      24      59          0
f      24      41          0
f      24      78          0
f      24      50          0
f      24      42          0
f      24      62          0
f      24      55          0
f      24      49          0
f      24      45          0
f      24      76          0
f      24      68          0
f      24      66          0
f      24      61          0
f      24      52          0
f      24      43          0
f      24      40          0
f      24      54          0
f      24      79          0
f      24      67          0
f      24      48          0
f      24      75          1
f      25      66          0
f      25      67          0
f      25      48          0
f      25      68          0
f      25      50          0
f      25      51          0
f      25      52          0
f      25      54          0
f      25      55          0
f      25      75          0
f      25      76          0
f      25      40          0
f      25      59          0
f      25      78          0
f      25      79          0
f      25      41          0
f      25      61          0
f      25      42          0
f      25      62          0
f      25      43          0
f      25      46          0
f      25      69          0
f      25      57          0
f      25      77          0
f      25      39          0
f      25      70          0
f      25      49          0
f      25      53          0
f      25      73          0
f      25      65          0
f      25      74          0
f      25      44          0
f      25      64          0
f      25      45          0
f      25      56          0
f      25      58          0
f      25      63          0
f      25      72          0
f      25      60          0
f      25      47          1
f      25      71          0
f      26      63          0
f      26      47          0
f      26      71          0
f      26      72          0
f      26      56          0
f      26      57          0
f      26      39          0
f      26      58          0
f      26      60          0
f      26      67          0
f      26      48          0
f      26      49          0
f      26      51          0
f      26      69          0
f      26      44          0
f      26      70          0
f      26      62          0
f      26      52          0
f      26      64          0
f      26      53          0
f      26      73          0
f      26      74          0
f      26      45          0
f      26      75          0
f      26      65          0
f      26      77          0
f      26      46          0
f      26      40          0
f      26      43          0
f      26      55          0
f      26      54          0
f      26      50          0
f      26      41          0
f      26      78          0
f      26      79          0
f      26      61          0
f      26      68          0
f      26      76          0
f      26      42          0
f      26      59          0
f      26      66          1
f      27      60          0
f      27      63          0
f      27      46          0
f      27      47          0
f      27      71          0
f      27      72          0
f      27      56          0
f      27      57          0
f      27      39          0
f      27      58          0
f      27      77          0
f      27      45          0
f      27      64          0
f      27      65          0
f      27      67          0
f      27      49          0
f      27      69          0
f      27      51          0
f      27      70          0
f      27      52          0
f      27      53          0
f      27      73          0
f      27      55          0
f      27      74          0
f      27      62          0
f      27      43          0
f      27      40          0
f      27      44          0
f      27      42          0
f      27      68          0
f      27      48          0
f      27      61          0
f      27      75          0
f      27      76          0
f      27      78          0
f      27      79          0
f      27      66          0
f      27      54          0
f      27      50          0
f      27      41          1
f      27      59          0
f      28      75          0
f      28      59          0
f      28      40          0
f      28      79          0
f      28      41          0
f      28      61          0
f      28      43          0
f      28      48          0
f      28      67          0
f      28      50          0
f      28      52          0
f      28      54          0
f      28      60          0
f      28      42          0
f      28      58          0
f      28      62          0
f      28      63          0
f      28      45          0
f      28      47          0
f      28      78          0
f      28      66          0
f      28      56          0
f      28      68          0
f      28      49          0
f      28      76          0
f      28      51          0
f      28      71          0
f      28      72          0
f      28      55          0
f      28      64          0
f      28      70          0
f      28      77          0
f      28      39          0
f      28      46          0
f      28      57          0
f      28      73          0
f      28      65          0
f      28      69          0
f      28      53          0
f      28      44          1
f      28      74          0
f      29      54          0
f      29      55          0
f      29      75          0
f      29      76          0
f      29      78          0
f      29      40          0
f      29      59          0
f      29      41          0
f      29      79          0
f      29      42          0
f      29      61          0
f      29      43          0
f      29      66          0
f      29      67          0
f      29      48          0
f      29      68          0
f      29      50          0
f      29      51          0
f      29      52          0
f      29      73          0
f      29      62          0
f      29      44          0
f      29      45          0
f      29      64          0
f      29      46          0
f      29      65          0
f      29      74          0
f      29      53          0
f      29      49          0
f      29      69          0
f      29      70          0
f      29      58          0
f      29      56          0
f      29      47          0
f      29      77          0
f      29      39          0
f      29      57          0
f      29      71          0
f      29      60          0
f      29      72          1
f      29      63          0
f      30      50          0
f      30      52          0
f      30      54          0
f      30      55          0
f      30      75          0
f      30      76          0
f      30      59          0
f      30      78          0
f      30      40          0
f      30      41          0
f      30      79          0
f      30      61          0
f      30      42          0
f      30      43          0
f      30      66          0
f      30      67          0
f      30      48          0
f      30      68          0
f      30      53          0
f      30      51          0
f      30      73          0
f      30      60          0
f      30      70          0
f      30      62          0
f      30      71          0
f      30      45          0
f      30      64          0
f      30      65          0
f      30      47          0
f      30      49          0
f      30      74          0
f      30      63          0
f      30      46          0
f      30      72          0
f      30      56          0
f      30      69          0
f      30      58          0
f      30      44          0
f      30      39          0
f      30      57          0
f      30      77          1
f      31      47          0
f      31      71          0
f      31      40          0
f      31      60          0
f      31      68          0
f      31      69          0
f      31      50          0
f      31      52          0
f      31      53          0
f      31      66          0
f      31      72          0
f      31      54          0
f      31      74          0
f      31      55          0
f      31      75          0
f      31      56          0
f      31      39          0
f      31      67          0
f      31      57          0
f      31      76          0
f      31      58          0
f      31      77          0
f      31      78          0
f      31      48          0
f      31      41          0
f      31      59          0
f      31      79          0
f      31      42          0
f      31      61          0
f      31      43          0
f      31      44          0
f      31      63          0
f      31      46          0
f      31      73          0
f      31      62          0
f      31      51          0
f      31      64          0
f      31      70          0
f      31      65          0
f      31      45          0
f      31      49          1
f      32      48          0
f      32      67          0
f      32      52          0
f      32      54          0
f      32      75          0
f      32      40          0
f      32      79          0
f      32      61          0
f      32      43          0
f      32      68          0
f      32      49          0
f      32      50          0
f      32      51          0
f      32      45          0
f      32      71          0
f      32      72          0
f      32      55          0
f      32      56          0
f      32      76          0
f      32      57          0
f      32      77          0
f      32      58          0
f      32      39          0
f      32      59          0
f      32      47          0
f      32      78          0
f      32      66          0
f      32      60          0
f      32      41          0
f      32      42          0
f      32      62          0
f      32      63          0
f      32      46          0
f      32      69          0
f      32      44          0
f      32      65          0
f      32      70          0
f      32      53          0
f      32      74          0
f      32      73          0
f      32      64          1
f      33      41          0
f      33      79          0
f      33      42          0
f      33      61          0
f      33      43          0
f      33      66          0
f      33      67          0
f      33      48          0
f      33      68          0
f      33      50          0
f      33      52          0
f      33      54          0
f      33      55          0
f      33      75          0
f      33      76          0
f      33      40          0
f      33      78          0
f      33      59          0
f      33      49          0
f      33      45          0
f      33      70          0
f      33      51          0
f      33      64          0
f      33      53          0
f      33      73          0
f      33      65          0
f      33      74          0
f      33      62          0
f      33      69          0
f      33      46          0
f      33      47          0
f      33      71          0
f      33      77          0
f      33      60          0
f      33      44          0
f      33      39          0
f      33      72          0
f      33      57          0
f      33      56          1
f      33      58          0
f      33      63          0
f      34      57          0
f      34      58          0
f      34      39          0
f      34      77          0
f      34      60          0
f      34      63          0
f      34      44          0
f      34      64          0
f      34      65          0
f      34      46          0
f      34      47          0
f      34      69          0
f      34      70          0
f      34      71          0
f      34      72          0
f      34      53          0
f      34      73          0
f      34      74          0
f      34      56          0
f      34      66          0
f      34      76          0
f      34      49          0
f      34      68          0
f      34      42          0
f      34      51          0
f      34      62          0
f      34      59          0
f      34      78          0
f      34      55          0
f      34      45          0
f      34      52          0
f      34      43          0
f      34      67          0
f      34      50          0
f      34      40          0
f      34      54          0
f      34      41          0
f      34      48          0
f      34      79          0
f      34      75          0
f      34      61          1
f      35      58          0
f      35      60          0
f      35      63          0
f      35      47          0
f      35      71          0
f      35      72          0
f      35      54          0
f      35      77          0
f      35      39          0
f      35      40          0
f      35      73          0
f      35      61          0
f      35      79          0
f      35      43          0
f      35      44          0
f      35      64          0
f      35      65          0
f      35      46          0
f      35      74          0
f      35      48          0
f      35      67          0
f      35      75          0
f      35      69          0
f      35      50          0
f      35      70          0
f      35      56          0
f      35      52          0
f      35      53          0
f      35      57          0
f      35      59          0
f      35      49          0
f      35      45          0
f      35      76          0
f      35      42          0
f      35      66          0
f      35      41          0
f      35      78          0
f      35      68          0
f      35      55          0
f      35      62          0
f      35      51          1
f      36      71          0
f      36      72          0
f      36      58          0
f      36      60          0
f      36      63          0
f      36      47          0
f      36      73          0
f      36      74          0
f      36      56          0
f      36      75          0
f      36      57          0
f      36      39          0
f      36      40          0
f      36      77          0
f      36      52          0
f      36      79          0
f      36      61          0
f      36      43          0
f      36      70          0
f      36      44          0
f      36      64          0
f      36      65          0
f      36      46          0
f      36      53          0
f      36      54          0
f      36      67          0
f      36      48          0
f      36      69          0
f      36      50          0
f      36      41          0
f      36      42          0
f      36      66          0
f      36      59          0
f      36      76          0
f      36      49          0
f      36      45          0
f      36      68          0
f      36      78          0
f      36      62          1
f      36      51          0
f      36      55          0
f      37      71          0
f      37      72          0
f      37      56          0
f      37      39          0
f      37      57          0
f      37      58          0
f      37      60          0
f      37      63          0
f      37      47          0
f      37      67          0
f      37      53          0
f      37      73          0
f      37      74          0
f      37      75          0
f      37      49          0
f      37      77          0
f      37      40          0
f      37      69          0
f      37      43          0
f      37      44          0
f      37      70          0
f      37      64          0
f      37      45          0
f      37      65          0
f      37      48          0
f      37      46          0
f      37      52          0
f      37      41          0
f      37      61          0
f      37      62          0
f      37      50          0
f      37      51          0
f      37      79          0
f      37      54          0
f      37      55          0
f      37      59          0
f      37      78          0
f      37      66          0
f      37      68          0
f      37      76          0
f      37      42          1
f      38      67          0
f      38      48          0
f      38      52          0
f      38      54          0
f      38      75          0
f      38      40          0
f      38      79          0
f      38      61          0
f      38      43          0
f      38      68          0
f      38      51          0
f      38      71          0
f      38      72          0
f      38      55          0
f      38      47          0
f      38      56          0
f      38      57          0
f      38      76          0
f      38      58          0
f      38      77          0
f      38      78          0
f      38      39          0
f      38      59          0
f      38      66          0
f      38      60          0
f      38      41          0
f      38      42          0
f      38      45          0
f      38      49          0
f      38      62          0
f      38      50          0
f      38      63          0
f      38      65          0
f      38      46          0
f      38      69          0
f      38      44          0
f      38      73          0
f      38      64          0
f      38      74          0
f      38      70          0
f      38      53          1
f      39       1          1
f      40       1          0
f      41       1          1
f      42       1          1
f      43       1          0
f      44       1          1
f      45       1          1
f      46       1          1
f      47       1          1
f      48       1          1
f      49       1          1
f      50       1          1
f      51       1          1
f      52       1          0
f      53       1          1
f      54       1          1
f      55       1          1
f      56       1          1
f      57       1          1
f      58       1          1
f      59       1          1
f      60       1          1
f      61       1          1
f      62       1          1
f      63       1          1
f      64       1          1
f      65       1          1
f      66       1          1
f      67       1          0
f      68       1          1
f      69       1          1
f      70       1          1
f      71       1          1
f      72       1          1
f      73       1          1
f      74       1          1
f      75       1          1
f      76       1          1
f      77       1          1
f      78       1          1
f      79       1          1
c
